date,id,poc,pm2.5,daily_aqi,site_name,aqs_parameter_desc,cbsa_code,cbsa_name,county
1/26/21,191130040,4,5.1,21,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
1/27/21,191130040,4,7.2,30,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
1/28/21,191130040,4,12.8,52,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
1/29/21,191130040,4,15.9,59,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
1/30/21,191130040,4,12.8,52,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
1/31/21,191130040,4,9.9,41,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/1/21,191130040,4,13.4,54,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/2/21,191130040,4,15.9,59,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/3/21,191130040,4,19.5,67,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/4/21,191130040,4,10.8,45,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/5/21,191130040,4,6.4,27,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/6/21,191130040,4,5.4,23,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/7/21,191130040,4,4.6,19,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/8/21,191130040,4,5.6,23,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/9/21,191130040,4,9.3,39,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/10/21,191130040,4,10.1,42,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/11/21,191130040,4,7.8,33,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/12/21,191130040,4,7.4,31,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/13/21,191130040,4,6.1,25,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/14/21,191130040,4,6.5,27,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/15/21,191130040,4,6.2,26,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/16/21,191130040,4,8.6,36,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/17/21,191130040,4,16.7,61,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/18/21,191130040,4,27,82,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/19/21,191130040,4,32.5,94,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/20/21,191130040,4,29.4,87,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/21/21,191130040,4,22,72,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/22/21,191130040,4,16.1,59,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/23/21,191130040,4,4.8,20,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/24/21,191130040,4,6.2,26,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/25/21,191130040,4,15,57,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/26/21,191130040,4,16.8,61,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/27/21,191130040,4,15.8,59,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
2/28/21,191130040,4,11.2,47,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/1/21,191130040,4,7.4,31,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/2/21,191130040,4,12.3,51,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/3/21,191130040,4,15.8,59,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/4/21,191130040,4,18.2,64,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/5/21,191130040,4,12.9,53,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/6/21,191130040,4,16.4,60,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/7/21,191130040,4,14.4,56,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/8/21,191130040,4,16.4,60,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/9/21,191130040,4,44.4,123,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/10/21,191130040,4,14.5,56,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/11/21,191130040,4,4.1,17,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/12/21,191130040,4,14,55,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/13/21,191130040,4,19.2,66,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/14/21,191130040,4,12.1,51,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/15/21,191130040,4,5.4,23,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/16/21,191130040,4,11.6,48,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/17/21,191130040,4,16.3,60,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/18/21,191130040,4,5.4,23,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/19/21,191130040,4,6.6,28,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/20/21,191130040,4,10.6,44,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/21/21,191130040,4,6.5,27,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/22/21,191130040,4,14.3,56,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/23/21,191130040,4,11.1,46,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/24/21,191130040,4,3.6,15,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/25/21,191130040,4,5.3,22,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/26/21,191130040,4,8.2,34,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/27/21,191130040,4,9,38,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/28/21,191130040,4,6.3,26,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/29/21,191130040,4,7.4,31,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/30/21,191130040,4,11.2,47,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
3/31/21,191130040,4,5.9,25,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/1/21,191130040,4,8.4,35,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/2/21,191130040,4,13.2,53,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/3/21,191130040,4,39.2,110,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/4/21,191130040,4,38.3,108,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/5/21,191130040,4,15.4,58,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/6/21,191130040,4,14.9,57,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/7/21,191130040,4,10.1,42,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/8/21,191130040,4,5.5,23,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/9/21,191130040,4,3.3,14,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/10/21,191130040,4,3.7,15,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/11/21,191130040,4,5.2,22,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/12/21,191130040,4,8.5,35,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/13/21,191130040,4,3.9,16,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/14/21,191130040,4,5,21,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/15/21,191130040,4,7.6,32,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/16/21,191130040,4,11,46,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/17/21,191130040,4,16.8,61,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/18/21,191130040,4,11.4,48,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/19/21,191130040,4,5.3,22,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/20/21,191130040,4,7.7,32,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/21/21,191130040,4,8.9,37,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/22/21,191130040,4,11.5,48,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/23/21,191130040,4,13,53,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/24/21,191130040,4,17.3,62,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/25/21,191130040,4,6.4,27,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/26/21,191130040,4,10.8,45,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/27/21,191130040,4,12.8,52,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/28/21,191130040,4,13,53,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/29/21,191130040,4,9.2,38,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
4/30/21,191130040,4,8.1,34,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/1/21,191130040,4,8.6,36,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/2/21,191130040,4,8.4,35,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/3/21,191130040,4,9.7,40,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/4/21,191130040,4,4.8,20,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/5/21,191130040,4,6.4,27,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/6/21,191130040,4,7.1,30,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/7/21,191130040,4,6.4,27,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/8/21,191130040,4,6.5,27,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/9/21,191130040,4,5.5,23,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/10/21,191130040,4,6.6,28,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/11/21,191130040,4,4.3,18,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/12/21,191130040,4,9.3,39,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/13/21,191130040,4,11.9,50,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/14/21,191130040,4,10.6,44,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/15/21,191130040,4,10.3,43,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/16/21,191130040,4,10.7,45,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/17/21,191130040,4,7.2,30,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/18/21,191130040,4,8.1,34,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/19/21,191130040,4,11,46,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/20/21,191130040,4,9.7,40,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/21/21,191130040,4,7.2,30,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/22/21,191130040,4,7.2,30,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/23/21,191130040,4,7.6,32,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/24/21,191130040,4,11.6,48,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/25/21,191130040,4,8.8,37,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/26/21,191130040,4,5.4,23,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/27/21,191130040,4,3.9,16,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/28/21,191130040,4,3,13,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/29/21,191130040,4,9.9,41,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/30/21,191130040,4,13.3,54,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
5/31/21,191130040,4,13.1,53,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/1/21,191130040,4,9.3,39,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/2/21,191130040,4,12.4,52,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/3/21,191130040,4,9.5,40,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/4/21,191130040,4,8.5,35,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/5/21,191130040,4,8.5,35,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/6/21,191130040,4,8.7,36,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/7/21,191130040,4,6.4,27,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/8/21,191130040,4,7.1,30,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/9/21,191130040,4,7.3,30,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/10/21,191130040,4,8.4,35,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/11/21,191130040,4,10.5,44,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/12/21,191130040,4,8.7,36,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/13/21,191130040,4,7.4,31,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/14/21,191130040,4,6.4,27,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/15/21,191130040,4,8.5,35,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/16/21,191130040,4,8.1,34,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/17/21,191130040,4,10.8,45,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/18/21,191130040,4,9.6,40,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/19/21,191130040,4,7.4,31,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/20/21,191130040,4,7.4,31,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/21/21,191130040,4,3.2,13,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/22/21,191130040,4,4.4,18,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/23/21,191130040,4,6.1,25,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/24/21,191130040,4,7,29,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/25/21,191130040,4,6.7,28,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/26/21,191130040,4,4.1,17,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/27/21,191130040,4,6.1,25,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/28/21,191130040,4,8.5,35,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/29/21,191130040,4,4,17,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
6/30/21,191130040,4,5.9,25,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/1/21,191130040,4,14.4,56,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/2/21,191130040,4,12.8,52,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/3/21,191130040,4,13.2,53,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/4/21,191130040,4,14.2,55,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/5/21,191130040,4,15,57,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/6/21,191130040,4,12.1,51,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/7/21,191130040,4,7.9,33,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/8/21,191130040,4,3.6,15,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/9/21,191130040,4,6.6,28,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/10/21,191130040,4,8.5,35,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/11/21,191130040,4,7.4,31,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/12/21,191130040,4,8.1,34,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/13/21,191130040,4,8.1,34,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/14/21,191130040,4,11.6,48,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/15/21,191130040,4,6.7,28,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/16/21,191130040,4,21.3,70,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/17/21,191130040,4,21.9,72,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/18/21,191130040,4,14.8,57,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/19/21,191130040,4,13.3,54,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/20/21,191130040,4,16.3,60,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/21/21,191130040,4,21.5,71,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/22/21,191130040,4,25.8,80,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/23/21,191130040,4,26.2,81,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/24/21,191130040,4,15,57,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
7/25/21,191130040,4,20.4,68,Public Health,PM2.5 - Local Conditions,16300,"Cedar Rapids, IA",Linn
