IDSTUD,ITBIRTHM,ITBIRTHY,ITSEX,ASDAGE,ASSSCI01,ASSEAR01,ASSLIF01,ASSPHY01,ASSKNO01,ASSAPP01,ASSREA01
1860107,6,2005,1,9.83,553.0604,637.7866,619.6563,611.3238,621.5895,616.2805,590.008
1860108,4,2004,2,11,579.1066,532.2862,589.1639,535.8525,517.219,528.0611,570.647
1860109,7,2005,2,9.75,625.6811,656.751,658.9373,618.1564,650.8277,652.0383,594.0706
1860110,10,2004,1,10.5,508.5097,488.9425,539.0971,533.0049,503.4718,526.1198,520.5512
1860111,2,2005,1,10.17,563.4687,530.5361,563.2162,532.3812,554.5208,574.0085,518.6455
1860112,3,2005,2,10.08,531.1851,507.1714,502.058,506.4187,526.1218,505.8416,507.0728
1860113,10,2004,2,10.5,479.8648,392.9224,474.1724,474.7955,439.9257,434.2263,424.2118
1860114,10,2004,2,10.5,595.8432,551.38,562.1828,564.6414,624.3001,628.5145,609.8601
1860115,10,2004,1,10.5,542.6412,439.8233,475.5407,479.6486,526.2461,514.6747,515.9115
1870301,11,2004,1,10.42,506.0961,472.3869,548.5849,501.6302,556.5301,536.5083,525.2004
1870302,10,2004,1,10.5,602.9938,628.0024,643.7143,601.4712,592.735,607.059,564.6538
1870303,4,2005,2,10,601.5775,571.1683,591.9214,553.9238,618.4793,610.4883,602.7231
1870304,10,2004,2,10.5,613.6906,654.5955,620.1558,628.3208,589.5049,590.0905,566.0218
1870305,3,2005,1,10.08,664.7622,621.7507,592.6974,579.0611,554.5688,556.2617,562.8191
1870306,9,2004,1,10.58,535.7382,455.9764,529.0932,504.3844,610.2772,581.6472,578.7924
1870307,4,2005,2,10,606.2922,701.6265,633.3145,658.0282,662.4481,645.9381,615.1278
1870308,8,2005,1,9.67,443.2557,428.3455,482.1658,490.6139,515.5002,505.7497,509.4173
1870309,3,2005,2,10.08,587.2895,614.9653,618.4258,578.2993,630.7278,598.9874,611.6128
1870310,1,2005,2,10.25,576.6164,511.5638,539.8168,507.3382,559.3492,547.0595,541.9019
1870311,10,2005,1,9.5,495.3852,412.3942,447.7933,466.6319,447.8836,475.4592,477.6116
1870312,4,2005,1,10,665.856,619.7645,612.1496,623.549,647.0107,644.9651,617.5228
1870314,5,2005,2,9.92,491.8231,455.5145,536.2472,513.7869,567.0235,553.1489,558.382
1870315,7,2004,2,10.75,603.3861,607.0922,595.4364,606.1803,549.9636,530.1263,531.0259
1870316,8,2005,1,9.67,518.8391,529.707,473.9455,506.8295,473.054,468.0559,479.8402
1870317,6,2005,1,9.83,594.5028,546.737,520.8154,498.7076,548.1426,520.7327,563.3387
1870318,11,2004,2,10.42,620.9072,633.0184,592.5852,602.714,596.3076,562.9748,578.5053
1870319,11,2004,1,10.42,619.1713,659.6418,620.5064,640.6208,539.3538,525.6547,564.8604
1870320,10,2004,2,10.5,563.7044,453.9874,498.0799,496.0466,503.4874,520.4202,491.4729
1870321,8,2005,2,9.67,474.3174,430.4192,462.2769,441.8289,457.412,475.3561,460.3209
1870322,7,2005,1,9.75,602.1889,595.2681,597.9382,558.56,638.3386,618.3516,606.4041
1870501,11,2004,1,10.42,678.2591,585.1761,632.019,638.2097,584.1053,572.8585,574.1885
1870502,4,2005,2,10,596.1121,606.3313,620.3866,591.481,596.3126,569.755,560.4968
1870503,12,2004,2,10.33,639.197,685.2749,672.9073,687.1275,627.5037,603.4772,593.9601
1870504,5,2005,2,9.92,594.5637,557.6966,555.4391,573.9136,597.8373,611.203,543.3311
1870506,6,2005,2,9.83,547.8924,578.7159,616.6081,624.2161,554.2205,537.038,533.491
1870507,2,2005,2,10.17,567.4757,552.7233,535.4951,502.0553,563.0277,517.6693,524.8775
1870508,3,2005,2,10.08,574.0448,562.1151,605.1456,595.6009,495.6614,511.3212,489.6424
1870509,3,2005,2,10.08,566.4627,591.1465,612.6825,538.2723,597.2084,607.6664,552.5363
1870510,6,2005,1,9.83,492.8147,504.3887,540.0709,539.9559,559.4171,593.6285,537.4964
1870511,8,2005,1,9.67,493.8266,597.9502,579.0195,522.3564,561.1361,607.2563,584.0969
1870512,2,2005,1,10.17,407.3624,508.7493,534.0356,499.5894,459.7082,470.8178,470.3123
1870513,3,2005,2,10.08,512.6286,460.0494,480.8274,455.9269,451.2044,466.181,462.6732
1870514,1,2005,1,10.25,579.7189,602.6608,612.2028,614.2016,564.0677,590.4466,589.2121
1870516,1,2004,2,11.25,631.8351,685.112,663.8028,680.9504,643.9373,646.5682,632.4051
1870518,8,2005,2,9.67,533.6501,579.6893,514.7799,539.6855,541.7734,497.2497,518.765
1870519,3,2005,1,10.08,519.3689,457.5311,571.0431,510.4459,545.2384,518.1011,550.6252
1870520,12,2004,1,10.33,469.1047,505.2759,464.418,487.5718,494.9766,516.5667,496.7063
1870521,12,2004,1,10.33,504.0811,443.0605,459.2173,439.9175,427.7412,429.8797,490.7219
1870522,4,2005,1,10,503.0796,609.1399,580.704,573.086,557.5802,534.1053,543.1041
1880101,12,2004,2,10.42,549.0923,549.3486,630.8879,547.4387,595.6704,594.2679,570.3605
1880102,10,2004,1,10.58,524.1187,483.7377,518.1901,506.6821,498.7809,485.8246,501.202
1880103,6,2005,2,9.92,635.0498,644.7169,636.0182,577.3564,607.3182,601.6663,609.456
1880104,1,2005,1,10.33,661.2979,604.3524,623.288,567.1683,608.595,576.8169,590.8245
1880105,11,2004,1,10.5,444.3195,422.2446,419.33,417.4574,529.7373,512.5177,509.3451
1880106,1,2005,1,10.33,436.3095,349.0787,476.5228,396.6254,474.5072,489.1383,535.9905
1880107,12,2004,2,10.42,539.9281,554.3908,541.1844,555.8367,539.3266,559.6094,540.1094
1880108,6,2005,1,9.92,584.4063,605.5725,593.1364,580.7971,596.7983,599.3361,609.5253
1880109,6,2005,2,9.92,623.5129,692.0842,665.5291,653.1104,626.7372,623.1665,611.8848
1880110,12,2004,1,10.42,632.7654,690.0737,657.3931,620.1896,600.6366,615.8543,607.5598
1880111,4,2005,1,10.08,597.7817,632.1895,594.9795,554.0822,515.179,525.9025,502.1622
1880112,11,2004,2,10.5,521.3746,468.5369,513.3886,521.0031,533.1645,499.5194,508.1778
1880113,1,2005,1,10.33,592.2075,663.1886,669.3828,638.8208,633.3372,629.3957,615.0958
1880114,12,2004,2,10.42,559.5658,580.8,578.7743,581.7871,591.784,591.3833,590.0792
1880115,9,2005,1,9.67,616.0553,608.7056,565.9635,572.0459,645.0128,638.6858,651.5548
1880116,6,2005,2,9.92,514.2742,479.0711,538.4526,488.8354,609.697,593.7167,586.0623
1880117,5,2005,1,10,606.9068,586.185,645.686,616.5271,625.1479,602.5589,595.4958
1880118,8,2005,1,9.75,474.8945,491.8579,540.398,486.7737,515.9816,499.9759,528.9503
1880119,9,2004,1,10.67,558.8717,531.5934,562.7559,509.723,605.2262,585.1437,586.3048
1880120,7,2005,2,9.83,617.2191,607.2889,601.2798,583.0986,558.2991,551.8918,560.8291
1880121,1,2005,2,10.33,642.1059,559.8184,621.6323,615.7801,686.1143,668.0822,664.1504
1880122,2,2005,2,10.25,517.9487,550.1352,545.3812,556.7123,571.0127,533.5172,534.9405
1880201,8,2005,1,9.75,440.2558,474.5669,474.0614,445.6546,434.802,457.4841,427.0057
1880202,8,2004,2,10.75,509.6265,533.5664,539.2437,501.6224,539.2114,528.5948,519.4186
1880203,6,2005,2,9.92,528.8906,550.6536,590.0815,568.2343,521.3049,541.3652,550.2522
1880204,9,2005,1,9.67,378.4406,241.5472,320.664,271.78,255.8417,291.4977,319.403
1880205,5,2004,2,11,355.3886,389.1296,402.7857,387.0294,470.3976,448.532,414.0645
1880206,3,2005,1,10.17,448.1283,334.6197,357.5611,330.2539,420.3164,392.3978,420.3801
1880207,9,2004,1,10.67,473.3088,449.9543,460.7886,397.6762,450.314,468.3622,439.5271
1880208,9,2004,2,10.67,393.2421,396.374,457.0642,430.908,423.7191,412.9574,416.192
1880209,5,2005,2,10,556.2385,601.1631,586.9313,568.4803,521.0946,558.784,522.4579
1880211,12,2004,1,10.42,549.5743,506.9962,531.9831,490.7447,544.6921,528.5443,583.2243
1880212,1,2004,1,11.33,519.7076,445.9185,515.9771,469.4789,509.9842,500.1702,508.2891
1880213,6,2005,2,9.92,432.1672,459.3905,474.7688,467.7093,415.5527,424.9266,428.1651
1880214,6,2004,1,10.92,407.0822,445.0389,466.9296,429.096,318.7197,362.2961,364.7662
1880215,3,2005,1,10.17,481.8856,327.367,418.7471,344.3589,463.8158,455.3932,463.5573
1880216,7,2005,1,9.83,429.735,339.5859,385.2985,386.5626,386.7109,398.4357,413.5441
1880217,6,2005,1,9.92,447.3857,431.6182,476.7048,452.3666,428.9368,451.2963,418.2349
1880218,11,2004,2,10.5,653.9752,570.0052,556.2782,529.6736,588.0344,587.2445,579.6954
1880219,7,2005,1,9.83,467.9883,485.1354,539.2535,488.9346,448.0366,437.36,436.4735
1890201,11,2004,1,10.42,665.8034,723.6613,728.8449,741.2121,641.7337,638.8386,658.9745
1890202,4,2004,2,11,622.8715,545.3293,551.8328,562.3035,694.9316,674.3008,626.4599
1890203,3,2005,2,10.08,595.7085,708.088,671.144,648.0321,616.393,617.8545,602.9797
1890205,1,2005,1,10.25,626.1578,569.5932,592.8104,616.0233,621.6305,612.6155,613.9711
1890206,2,2005,1,10.17,486.0814,559.2217,585.9068,540.865,478.948,491.9027,465.5094
1890208,2,2005,2,10.17,608.0829,641.3171,643.3821,627.9205,614.198,619.3205,617.0824
1890209,11,2004,1,10.42,461.8171,425.8044,439.2042,464.1465,358.289,366.1374,375.9027
1890213,5,2005,1,9.92,550.2123,525.4067,539.6383,511.4932,468.4099,482.6078,508.3505
1890214,4,2005,2,10,465.6412,527.2504,579.4635,546.1811,569.6351,532.8224,529.9047
1890215,10,2004,2,10.5,524.6037,509.3761,601.9347,591.25,524.2171,539.2708,510.0612
1890216,7,2005,2,9.75,551.363,473.5437,498.3918,497.4798,577.8685,563.411,560.4596
1890218,6,2005,2,9.83,541.3855,543.4854,550.6278,529.7616,535.032,530.594,519.7324
1890219,5,2005,1,9.92,628.6321,565.8261,581.4692,562.7686,578.2522,586.6338,556.4573
1890220,2,2005,1,10.17,591.9325,527.2145,534.8814,553.9605,583.2652,591.4849,568.3089
1890501,3,2005,1,10.08,660.0036,689.4842,700.3682,656.6425,645.4697,637.5178,638.1621
1890502,4,2005,1,10,511.2023,469.542,464.2898,520.4294,503.4856,507.5874,506.2868
1890504,11,2004,1,10.42,471.874,390.8792,431.4685,420.145,470.032,481.0508,496.6128
1890505,8,2004,1,10.67,551.1126,548.1723,586.6257,544.8134,612.0997,627.7132,616.4336
1890506,5,2005,2,9.92,604.1056,615.9677,579.6792,621.1605,643.5308,655.1525,606.2338
1890507,4,2005,2,10,651.7279,659.4505,637.8225,654.5561,659.1546,656.373,610.8408
1890508,2,2005,1,10.17,509.3872,527.4924,545.0896,520.5502,537.8543,576.7695,562.3986
1890509,8,2005,2,9.67,495.6268,444.3509,494.0967,485.4414,501.7556,540.8703,488.5667
1890510,3,2005,2,10.08,655.4811,655.3005,653.9622,674.3706,690.2557,673.4886,644.9427
1890511,7,2004,2,10.75,513.8664,495.2906,538.6614,541.6567,536.8875,534.7611,494.0607
1890512,11,2005,1,9.42,503.1744,474.2991,520.616,493.9178,503.9127,462.0115,498.1939
1890514,10,2004,1,10.5,641.7398,668.2187,622.7613,635.819,588.5999,637.1544,655.9811
1890515,9,2004,2,10.58,581.952,604.1117,636.0472,612.7564,602.2427,592.6041,591.7016
1890516,1,2005,2,10.25,619.7106,609.0531,619.0836,550.8865,654.7419,629.2458,572.2517
1890517,6,2005,1,9.83,638.4524,645.933,683.6393,635.5248,661.7448,638.2434,640.8456
1890518,3,2005,2,10.08,638.1148,580.1422,562.9563,543.158,613.9447,607.3833,616.0125
1890519,9,2005,1,9.58,593.6909,572.1337,539.9666,512.7324,626.8705,569.2033,613.3638
1900201,1,2005,2,10.33,690.1701,700.5558,677.1247,638.5325,665.9755,615.2363,598.5098
1900202,4,2005,1,10.08,552.4911,485.4235,568.8194,528.0529,541.469,514.5059,568.962
1900203,9,2004,1,10.67,647.382,527.399,654.5084,596.3442,576.5596,570.2181,655.3784
1900204,3,2003,2,12.17,627.2087,627.8669,645.0548,601.7341,582.0709,554.2808,542.6486
1900205,4,2005,1,10.08,486.6507,495.0061,532.6813,541.0344,508.6365,503.3243,503.458
1900206,7,2005,1,9.83,586.1038,548.7242,549.9603,542.4875,614.1289,571.5634,563.7405
1900207,4,2005,1,10.08,574.4198,605.0288,632.0245,598.2659,579.9347,588.9369,585.1311
1900208,3,2005,2,10.17,736.6398,690.2136,699.7862,703.2525,712.7879,682.0571,680.2761
1900209,9,2004,2,10.67,474.6051,455.584,457.5779,447.1301,528.2902,500.872,512.6907
1900210,9,2004,2,10.67,608.2036,609.3013,631.2191,597.7807,548.3522,529.3864,573.5468
1900211,7,2004,2,10.83,675.4304,736.995,700.4286,728.3173,599.4278,606.4239,543.7819
1900212,11,2005,2,9.5,486.1324,352.0232,490.4931,434.2686,560.9305,567.4427,545.3613
1900213,3,2005,1,10.17,553.8117,532.6674,538.5987,520.3732,625.8248,592.8331,632.0428
1900401,8,2004,1,10.75,594.2818,559.3438,559.2375,559.5718,538.5815,539.781,530.087
1900402,11,2004,2,10.5,588.2635,573.7931,536.8284,553.3445,622.9883,603.5007,612.9957
1900403,2,2005,1,10.25,596.3861,542.365,549.5248,576.2662,528.3467,546.0961,504.4964
1900404,8,2005,1,9.75,462.1667,497.403,527.0358,464.9999,456.2719,451.0184,435.9685
1900405,8,2004,2,10.75,485.3924,477.6196,489.2141,534.1629,482.2191,513.6667,542.5653
1900406,2,2005,1,10.25,615.2113,707.6302,726.4778,678.344,636.8458,633.1007,624.2874
1900407,12,2004,1,10.42,501.1047,503.1513,548.6748,518.5176,491.9395,505.1495,477.7458
1900408,2,2005,2,10.25,651.0874,630.5988,651.8723,645.5233,601.2031,602.8958,600.2821
1900409,10,2005,1,9.58,506.1418,501.1826,510.8816,449.9398,484.6135,490.1141,483.9733
1900410,2,2005,1,10.25,562.5317,539.9772,569.0245,525.681,554.5161,534.3755,544.1227
1900411,8,2004,2,10.75,507.9072,451.0592,493.4442,487.9524,461.5763,471.658,463.8973
1900412,1,2005,2,10.33,525.6682,551.8409,575.7074,529.0274,529.6454,534.6479,497.4356
1900413,3,2005,1,10.17,443.0494,396.9821,446.9654,495.9038,460.0067,429.2778,443.8364
1900414,5,2005,1,10,690.8194,670.6543,660.1615,662.6064,705.7532,650.7144,665.6369
1900601,12,2004,2,10.42,632.0474,682.8333,708.1122,660.0342,665.0573,655.9436,640.5735
1900602,7,2004,2,10.83,670.9129,574.1945,573.6043,571.7324,626.306,627.1073,597.4388
1900603,11,2004,1,10.5,714.9612,685.5113,767.5796,683.8774,668.6426,674.3213,638.0624
1900604,12,2004,1,10.42,683.6474,633.1646,704.5276,633.7204,714.3103,645.9846,675.6213
1900605,9,2004,1,10.67,676.6561,699.7434,669.5069,652.7388,699.5097,695.5154,677.1641
1900606,8,2004,2,10.75,635.7868,606.5783,598.5443,621.1527,662.022,663.9448,624.4753
1900801,2,2005,1,10.25,683.1737,653.1973,647.6523,629.6425,671.0829,694.287,661.0307
1900802,11,2004,2,10.5,614.9295,624.6527,689.6724,666.4011,659.1167,633.8481,598.6464
1900803,9,2004,2,10.67,576.5765,584.4931,645.2686,612.4762,590.2572,614.4235,536.4601
1900804,6,2004,2,10.92,623.2079,576.566,601.491,623.4014,602.184,587.8853,611.6976
1900805,10,2004,1,10.58,738.2676,756.711,765.866,752.0756,800.5811,782.2529,740.0372
1900807,8,2004,1,10.75,640.8256,616.5893,636.3471,608.7167,658.0743,656.5529,671.2596
1900808,4,2005,1,10.08,609.3943,627.7676,625.2365,581.962,624.1228,635.2214,610.8771
1910301,3,2005,1,10.08,593.1433,572.5429,653.9662,602.4044,577.9181,552.2024,582.4912
1910302,11,2004,1,10.42,454.6443,394.9884,463.3065,437.2334,412.0172,412.0276,419.5531
1910303,11,2004,2,10.42,566.0815,514.3962,618.276,533.6179,580.4253,558.6461,541.6858
1910304,7,2005,1,9.75,498.8873,483.2382,561.0126,477.7873,552.9699,584.823,569.8029
1910305,3,2005,1,10.08,669.4495,613.3293,646.9451,605.6204,597.76,609.295,602.8814
1910306,11,2004,2,10.42,600.0938,621.7395,607.8192,599.7957,598.5134,572.3251,551.7943
1910307,8,2005,1,9.67,612.2804,498.4233,568.8366,536.9144,558.1604,499.317,536.7194
1910309,4,2005,2,10,580.9328,596.165,554.4421,550.9834,599.8624,619.3863,536.4119
1910310,1,2005,2,10.25,549.4104,539.1345,538.1133,550.896,626.3485,596.6933,569.3846
1910311,9,2003,2,11.58,629.0713,690.1222,675.0637,644.3182,674.5714,628.7763,631.4988
1910312,3,2005,2,10.08,524.0614,484.1937,493.9043,525.8991,548.1345,537.0994,513.0345
1910313,9,2004,2,10.58,582.3568,529.2285,553.7224,538.4108,582.5341,552.4668,567.7375
1910314,6,2005,2,9.83,596.7797,557.4347,552.7054,560.0959,605.654,607.5481,590.2687
1910315,2,2005,1,10.17,535.1149,521.1809,547.3864,516.8855,484.4313,504.3628,485.7593
1910316,1,2005,1,10.25,571.7453,525.3061,577.2594,536.1104,601.1154,567.0083,566.7584
1910317,10,2004,1,10.5,515.5464,535.5393,505.1992,515.9451,498.1632,493.7043,514.107
1910319,1,2004,2,11.25,472.3006,512.7911,568.5446,512.5504,491.5806,505.547,513.1733
1910320,3,2005,1,10.08,462.9201,415.2174,429.1138,410.9405,468.5293,474.2664,479.4386
1910321,3,2005,2,10.08,549.5909,600.3384,601.3546,583.7674,586.5629,566.9056,552.6559
1910322,4,2005,2,10,476.9188,471.1272,499.6699,484.0527,468.191,462.9814,490.9008
1911101,8,2004,1,10.67,392.086,395.3052,445.6946,398.9766,425.0973,453.6156,462.2796
1911102,4,2005,2,10,493.7683,474.0781,536.6264,525.5445,569.5652,566.7118,509.2134
1911103,9,2004,1,10.58,595.7231,557.1975,562.1723,568.2877,599.8796,553.6553,572.0757
1911104,10,2004,2,10.5,485.5524,548.9757,580.0636,550.9439,629.7696,642.9929,598.8331
1911105,5,2005,2,9.92,495.8525,520.5432,624.144,528.676,497.6047,518.6165,526.8405
1911106,3,2003,2,12.08,377.0239,383.5703,410.2409,361.2569,324.1595,361.4573,378.5083
1911108,4,2004,2,11,410.9895,443.4097,445.7083,480.1563,458.0507,409.519,464.0208
1911109,11,2004,1,10.42,522.7658,438.0261,517.2445,491.2586,569.4126,531.1025,568.5104
1911111,11,2003,2,11.42,504.8068,476.6967,557.562,519.7894,522.0373,527.4822,491.227
1911112,6,2005,2,9.83,477.8622,562.9564,619.3919,596.9053,488.4318,475.7035,498.063
1911114,4,2005,1,10,368.717,456.4461,441.063,431.5921,363.0208,363.3256,381.6296
1911115,3,2005,1,10.08,592.4248,590.4056,583.05,528.7527,597.5248,582.9854,566.4212
1911116,6,2004,1,10.83,356.9818,422.8805,356.1037,364.1775,431.2722,445.5867,426.2615
1911117,10,2004,2,10.5,479.0494,483.0834,511.5643,418.2695,489.9253,443.9263,456.3555
1911118,4,2005,2,10,563.6891,510.5146,598.3673,570.3591,548.445,530.4976,513.3141
1911119,12,2004,1,10.33,633.6235,544.2494,558.7288,538.6727,559.7955,543.237,526.9356
1911120,11,2004,2,10.42,587.8127,535.2327,590.2752,575.3373,535.3204,502.5181,539.2917
1911121,12,2003,1,11.33,434.4572,397.6249,438.5578,405.0519,435.1978,460.9456,505.5441
1911122,1,2005,1,10.25,554.5022,430.3114,484.7105,438.1088,516.675,507.8085,520.8102
1911123,12,2003,1,11.33,526.8116,499.0901,515.1761,518.8603,541.4526,510.4895,559.4003
1920101,11,2004,1,10.42,548.0106,506.1363,530.734,483.7038,479.31,488.1131,524.7269
1920102,1,2005,2,10.25,484.6966,524.5895,584.4481,554.7535,531.0249,553.6241,525.2927
1920103,4,2005,1,10,590.5372,537.0162,600.0705,548.3795,557.7779,565.1617,527.8845
1920104,6,2004,1,10.83,434.1417,458.7962,504.6878,477.7368,481.8379,454.0297,481.7209
1920105,8,2005,2,9.67,513.8545,493.269,548.1926,503.0139,508.3992,513.8346,510.2426
1920106,8,2004,1,10.67,458.7197,380.3451,423.045,426.6484,448.081,457.807,451.9044
1920107,7,2005,1,9.75,588.8248,515.5391,532.9165,523.0517,549.4634,593.492,553.6516
1920108,12,2004,1,10.33,650.2224,576.6658,627.0491,581.5604,731.2713,713.4561,674.7662
1920109,7,2005,1,9.75,511.593,580.8371,563.7794,579.736,505.6194,508.8017,491.7147
1920110,11,2004,2,10.42,534.0097,441.0053,493.7104,462.2633,570.0385,553.7716,587.4266
1920111,1,2005,1,10.25,469.9677,386.8997,401.7261,385.2197,492.2301,462.1244,464.1593
1920112,5,2004,2,10.92,394.0988,389.9145,372.9496,400.8461,484.3986,477.5991,509.5356
1920113,10,2004,1,10.5,481.6945,473.6656,494.2328,524.0756,512.9958,503.9964,512.5833
1920114,5,2004,1,10.92,443.0767,341.1591,393.8986,389.6842,386.5872,387.8217,410.5465
1920115,6,2005,1,9.83,452.4937,474.2835,478.3596,509.1659,423.6161,421.411,434.6942
1920116,11,2004,2,10.42,572.9915,573.2802,629.196,514.3817,557.1284,571.4797,553.6984
1920117,12,2004,1,10.33,579.5391,546.4673,607.0789,567.7051,580.5215,588.2994,557.0286
1920118,9,2005,1,9.58,505.6071,438.2736,474.2915,479.6903,513.1996,490.0237,495.8111
1920119,12,2005,2,9.33,528.3901,546.3797,556.6892,566.6198,556.1672,594.4262,588.0257
1920120,8,2005,2,9.67,514.8259,592.88,611.1189,586.679,596.69,596.7742,574.0276
1920122,8,2005,2,9.67,561.3949,512.644,530.0001,543.1809,576.4853,562.4467,504.705
1920123,1,2005,2,10.25,450.9456,459.9917,475.3877,465.0413,462.0652,468.3793,466.7666
1920124,7,2005,1,9.75,373.0131,431.6067,458.1017,466.511,355.2057,396.9889,410.977
1920125,12,2004,1,10.33,504.1282,486.0515,507.136,481.4045,550.3173,532.5903,525.7673
1920301,3,2005,2,10.08,406.5667,449.1982,502.913,507.2274,484.8209,479.563,491.5071
1920302,8,2005,2,9.67,482.9402,549.1383,504.4197,529.6758,525.7038,547.9922,535.5259
1920303,12,2004,1,10.33,498.0083,479.4086,529.0826,517.4602,487.2637,508.072,548.3422
1920304,5,2004,2,10.92,436.4904,418.4253,509.2906,478.987,465.1232,474.8592,418.8817
1920305,8,2005,1,9.67,473.9534,377.8359,414.2833,425.9624,393.4002,425.3995,444.5462
1920306,5,2005,1,9.92,555.4851,530.0859,553.1376,551.1983,548.4086,571.703,543.4391
1920307,6,2005,2,9.83,604.017,586.3324,592.2301,584.1017,666.6731,630.8746,632.5405
1920308,2,2005,1,10.17,566.6555,552.8993,602.9199,600.3826,568.3284,590.2429,572.2171
1920309,2,2005,2,10.17,515.5425,611.3871,666.4506,623.3504,544.0197,540.2984,563.2413
1920310,8,2005,1,9.67,564.735,549.2391,621.3847,600.993,568.7085,578.3894,557.2484
1920311,2,2005,1,10.17,609.2667,503.9317,588.8188,568.1782,602.7299,624.4511,564.8438
1920312,11,2004,1,10.42,503.0918,450.5916,493.6345,428.5101,536.7194,511.6268,502.5786
1920313,10,2003,2,11.5,481.7079,530.7898,574.1447,548.77,513.8081,524.0682,544.9365
1920314,9,2004,2,10.58,576.4775,577.2048,541.7104,581.6009,650.9067,637.3096,641.2633
1920315,8,2005,2,9.67,521.6168,598.9297,572.397,569.5386,516.4383,505.3455,491.4862
1920317,5,2005,2,9.92,412.515,509.5279,526.3172,482.7039,551.9381,545.7822,520.4304
1920318,10,2004,2,10.5,508.6821,459.4555,469.7556,442.2072,580.9716,544.8528,534.549
1920319,9,2005,1,9.58,545.8993,514.5122,563.0438,514.0295,571.2646,559.7523,555.804
